,open,high,low,close,volume,value
2025-10-21 01:45:00,5925000.0,5955000.0,5913000.0,5947000.0,570.58058983,3380249526.53869
2025-10-21 02:00:00,5947000.0,5963000.0,5928000.0,5933000.0,286.89093091,1706676599.14309
2025-10-21 02:15:00,5933000.0,5949000.0,5920000.0,5931000.0,224.47765535,1331346529.2225
2025-10-21 02:30:00,5931000.0,5932000.0,5906000.0,5917000.0,467.3418073,2763534312.45118
2025-10-21 02:45:00,5917000.0,5953000.0,5916000.0,5943000.0,191.26975236,1136366137.06632
2025-10-21 03:00:00,5943000.0,5959000.0,5940000.0,5950000.0,134.53888643,800321143.91664
2025-10-21 03:15:00,5950000.0,5965000.0,5939000.0,5958000.0,169.72596109,1009512623.12567
2025-10-21 03:30:00,5958000.0,5966000.0,5952000.0,5961000.0,117.63541459,701083731.98243
2025-10-21 03:45:00,5959000.0,5973000.0,5959000.0,5972000.0,103.37862252,616946126.09052
2025-10-21 04:00:00,5972000.0,5976000.0,5950000.0,5953000.0,196.47728318,1171931711.4094
2025-10-21 04:15:00,5958000.0,5971000.0,5945000.0,5964000.0,150.75224189,897732645.65954
2025-10-21 04:30:00,5967000.0,5979000.0,5964000.0,5973000.0,182.31684467,1088590234.7024
2025-10-21 04:45:00,5971000.0,5975000.0,5958000.0,5960000.0,272.71145216,1626257689.07552
2025-10-21 05:00:00,5958000.0,5974000.0,5948000.0,5972000.0,194.45489343,1158740628.78637
2025-10-21 05:15:00,5972000.0,5984000.0,5966000.0,5969000.0,179.2552739,1070729012.98364
2025-10-21 05:30:00,5969000.0,5982000.0,5964000.0,5979000.0,191.6658685,1144396855.90872
2025-10-21 05:45:00,5979000.0,5989000.0,5978000.0,5988000.0,233.23462509,1395709858.65194
2025-10-21 06:00:00,5988000.0,6000000.0,5984000.0,5984000.0,458.75900156,2749440273.05452
2025-10-21 06:15:00,5984000.0,5985000.0,5967000.0,5980000.0,278.51157786,1664405610.99158
2025-10-21 06:30:00,5980000.0,5981000.0,5963000.0,5971000.0,304.33859128,1817293041.67194
2025-10-21 06:45:00,5971000.0,5976000.0,5961000.0,5965000.0,365.99599923,2184224400.18809
2025-10-21 07:00:00,5965000.0,5979000.0,5960000.0,5973000.0,299.53062198,1787270529.46891
2025-10-21 07:15:00,5973000.0,5978000.0,5970000.0,5972000.0,344.63346588,2058601132.08787
2025-10-21 07:30:00,5972000.0,5985000.0,5971000.0,5984000.0,275.25650072,1645979723.41687
2025-10-21 07:45:00,5985000.0,5985000.0,5973000.0,5978000.0,311.81575119,1864883559.67899
2025-10-21 08:00:00,5979000.0,5989000.0,5967000.0,5970000.0,288.87799474,1726622031.83708
2025-10-21 08:15:00,5970000.0,5979000.0,5967000.0,5977000.0,211.82771966,1264831842.55632
2025-10-21 08:30:00,5979000.0,5982000.0,5972000.0,5976000.0,373.37827875,2231482420.76161
2025-10-21 08:45:00,5976000.0,5979000.0,5970000.0,5973000.0,329.77843928,1970166943.92488
2025-10-21 09:00:00,5974000.0,5974000.0,5953000.0,5953000.0,668.72438437,3986963834.10266
2025-10-21 09:15:00,5953000.0,5967000.0,5950000.0,5967000.0,354.40512625,2111720253.58933
2025-10-21 09:30:00,5967000.0,5987000.0,5960000.0,5979000.0,662.21546634,3956181074.2316
2025-10-21 09:45:00,5978000.0,5980000.0,5954000.0,5959000.0,293.19073309,1747991460.27696
2025-10-21 10:00:00,5959000.0,5961000.0,5941000.0,5942000.0,569.76757913,3388313284.48426
2025-10-21 10:15:00,5942000.0,5953000.0,5937000.0,5951000.0,377.24910004,2242164887.19526
2025-10-21 10:30:00,5951000.0,5952000.0,5938000.0,5940000.0,262.29580941,1558710369.81714
2025-10-21 10:45:00,5939000.0,5945000.0,5915000.0,5926000.0,985.953747,5842552356.28629
2025-10-21 11:00:00,5928000.0,5930000.0,5903000.0,5919000.0,909.0046977,5373077100.68445
2025-10-21 11:15:00,5919000.0,5925000.0,5905000.0,5918000.0,488.82675276,2890110981.52522
2025-10-21 11:30:00,5918000.0,5936000.0,5918000.0,5930000.0,301.66638118,1788661687.64237
2025-10-21 11:45:00,5930000.0,5930000.0,5909000.0,5910000.0,298.14119918,1764078223.85784
2025-10-21 12:00:00,5913000.0,5926000.0,5910000.0,5921000.0,206.49093237,1222334622.9343
2025-10-21 12:15:00,5921000.0,5933000.0,5917000.0,5922000.0,284.44965402,1685576761.47457
2025-10-21 12:30:00,5922000.0,5932000.0,5913000.0,5917000.0,224.37405456,1328571290.862
2025-10-21 12:45:00,5916000.0,5918000.0,5900000.0,5902000.0,880.92579368,5199509060.8169
2025-10-21 13:00:00,5902000.0,5902000.0,5850000.0,5862000.0,3078.69699662,18065615290.26765
2025-10-21 13:15:00,5858000.0,5864000.0,5846000.0,5854000.0,1339.89641591,7842058875.22672
2025-10-21 13:30:00,5854000.0,5855000.0,5827000.0,5831000.0,1601.89451638,9346375379.1121
2025-10-21 13:45:00,5828000.0,5836000.0,5804000.0,5814000.0,1315.79483833,7651783184.2742
2025-10-21 14:00:00,5814000.0,5823000.0,5801000.0,5823000.0,920.65757779,5350222802.97971
2025-10-21 14:15:00,5823000.0,5840000.0,5817000.0,5839000.0,835.98241397,4873287199.7639
2025-10-21 14:30:00,5839000.0,5846000.0,5820000.0,5837000.0,845.38201525,4935020911.6173
2025-10-21 14:45:00,5837000.0,5845000.0,5823000.0,5831000.0,435.82948132,2542273976.18564
2025-10-21 15:00:00,5831000.0,5834000.0,5820000.0,5832000.0,312.21864332,1818756257.78178
2025-10-21 15:15:00,5831000.0,5864000.0,5829000.0,5856000.0,587.91219926,3440617746.92198
2025-10-21 15:30:00,5854000.0,5869000.0,5853000.0,5861000.0,445.35747421,2611128335.10924
2025-10-21 15:45:00,5861000.0,5872000.0,5857000.0,5864000.0,300.888557,1764904428.57383
2025-10-21 16:00:00,5865000.0,5872000.0,5851000.0,5853000.0,294.62068176,1726794156.45218
2025-10-21 16:15:00,5852000.0,5877000.0,5850000.0,5877000.0,378.94756977,2223402564.50639
2025-10-21 16:30:00,5877000.0,5883000.0,5876000.0,5878000.0,295.24749533,1735703030.09395
2025-10-21 16:45:00,5876000.0,5884000.0,5875000.0,5878000.0,144.23488386,848204488.54427
2025-10-21 17:00:00,5878000.0,5879000.0,5855000.0,5856000.0,264.87203984,1553923035.14458
2025-10-21 17:15:00,5856000.0,5866000.0,5851000.0,5855000.0,226.04342048,1323854379.01996
2025-10-21 17:30:00,5855000.0,5856000.0,5820000.0,5821000.0,659.57264471,3848813845.33062
2025-10-21 17:45:00,5821000.0,5850000.0,5818000.0,5842000.0,527.1151135,3072837427.14217
2025-10-21 18:00:00,5841000.0,5842000.0,5822000.0,5837000.0,359.86605049,2098701342.27234
2025-10-21 18:15:00,5837000.0,5846000.0,5830000.0,5840000.0,292.52068912,1707902684.79499
2025-10-21 18:30:00,5840000.0,5843000.0,5830000.0,5834000.0,146.41922755,854484938.89701
2025-10-21 18:45:00,5833000.0,5840000.0,5827000.0,5833000.0,251.53909782,1467080189.6138
2025-10-21 19:00:00,5834000.0,5845000.0,5827000.0,5842000.0,373.83014173,2182340581.2484
2025-10-21 19:15:00,5840000.0,5842000.0,5827000.0,5830000.0,301.10373929,1755741900.52137
2025-10-21 19:30:00,5830000.0,5848000.0,5829000.0,5839000.0,302.46006706,1766346295.82562
2025-10-21 19:45:00,5839000.0,5880000.0,5839000.0,5857000.0,617.85048017,3622514006.59701
2025-10-21 20:00:00,5857000.0,5863000.0,5840000.0,5848000.0,304.53965867,1781404569.26469
2025-10-21 20:15:00,5849000.0,5865000.0,5843000.0,5857000.0,244.28025633,1430768278.02815
2025-10-21 20:30:00,5856000.0,5872000.0,5855000.0,5869000.0,270.73345608,1588253749.33593
2025-10-21 20:45:00,5869000.0,5875000.0,5867000.0,5869000.0,355.13784333,2085075065.80586
2025-10-21 21:00:00,5870000.0,5870000.0,5853000.0,5855000.0,336.22363111,1971164448.02749
2025-10-21 21:15:00,5855000.0,5899000.0,5854000.0,5878000.0,819.74878683,4823610313.97174
2025-10-21 21:30:00,5878000.0,5890000.0,5870000.0,5888000.0,342.63441192,2014511585.3014
2025-10-21 21:45:00,5888000.0,5888000.0,5840000.0,5842000.0,512.07323585,3001839290.72975
2025-10-21 22:00:00,5843000.0,5863000.0,5828000.0,5846000.0,534.09044344,3120688306.29288
2025-10-21 22:15:00,5846000.0,5855000.0,5841000.0,5852000.0,281.63108012,1646581247.29883
2025-10-21 22:30:00,5852000.0,5868000.0,5829000.0,5837000.0,721.67412288,4217301102.84106
2025-10-21 22:45:00,5835000.0,5837000.0,5813000.0,5833000.0,790.91708015,4605984267.77426
2025-10-21 23:00:00,5834000.0,5899000.0,5830000.0,5896000.0,845.24297944,4966518151.68155
2025-10-21 23:15:00,5896000.0,5934000.0,5875000.0,5875000.0,1729.2533681,10218688262.39548
2025-10-21 23:30:00,5876000.0,5909000.0,5874000.0,5897000.0,581.8095961,3431451500.29869
2025-10-21 23:45:00,5897000.0,6010000.0,5888000.0,6009000.0,2579.12964523,15386520100.98779
2025-10-22 00:00:00,6009000.0,6035000.0,5973000.0,6015000.0,3284.10697479,19745353788.09445
2025-10-22 00:15:00,6017000.0,6061000.0,6000000.0,6042000.0,2292.14194235,13829077749.87617
2025-10-22 00:30:00,6042000.0,6063000.0,6015000.0,6062000.0,1595.58669163,9651478450.61369
2025-10-22 00:45:00,6063000.0,6076000.0,6047000.0,6068000.0,1028.88150113,6239863931.02059
2025-10-22 01:00:00,6068000.0,6091000.0,6049000.0,6080000.0,1223.09311666,7429944970.77126
2025-10-22 01:15:00,6080000.0,6100000.0,6069000.0,6086000.0,1082.18030186,6588048280.36377
2025-10-22 01:30:00,6087000.0,6100000.0,6063000.0,6074000.0,983.04555156,5982659780.71243
2025-10-22 01:45:00,6071000.0,6084000.0,5968000.0,5980000.0,1833.0019884,11045212156.22944
2025-10-22 02:00:00,5980000.0,6006000.0,5962000.0,5974000.0,1356.49524935,8118350522.36815
2025-10-22 02:15:00,5974000.0,5975000.0,5906000.0,5964000.0,1831.89296522,10865823916.71183
2025-10-22 02:30:00,5964000.0,5994000.0,5947000.0,5984000.0,459.77935084,2743077827.6182
2025-10-22 02:45:00,5985000.0,5990000.0,5961000.0,5966000.0,269.56666107,1610439744.05373
2025-10-22 03:00:00,5966000.0,5980000.0,5920000.0,5932000.0,445.48381402,2650897800.44607
2025-10-22 03:15:00,5932000.0,5953000.0,5920000.0,5941000.0,232.01054737,1377553585.34783
2025-10-22 03:30:00,5940000.0,5942000.0,5924000.0,5938000.0,171.21930997,1015929608.41014
2025-10-22 03:45:00,5941000.0,5971000.0,5941000.0,5970000.0,158.85880522,947119053.81441
2025-10-22 04:00:00,5969000.0,5973000.0,5961000.0,5971000.0,202.31898322,1207449782.86645
2025-10-22 04:15:00,5971000.0,5974000.0,5943000.0,5945000.0,158.82796597,945773718.98515
2025-10-22 04:30:00,5945000.0,5957000.0,5941000.0,5948000.0,113.96642146,677557273.80951
2025-10-22 04:45:00,5949000.0,5962000.0,5935000.0,5938000.0,112.6782252,670081413.60954
2025-10-22 05:00:00,5936000.0,5945000.0,5913000.0,5919000.0,278.68001377,1650545104.0805
2025-10-22 05:15:00,5920000.0,5922000.0,5871000.0,5890000.0,758.02424974,4466317627.06515
2025-10-22 05:30:00,5886000.0,5903000.0,5879000.0,5896000.0,342.02239518,2012973385.80552
2025-10-22 05:45:00,5896000.0,5901000.0,5880000.0,5894000.0,234.9399043,1384115188.82906
2025-10-22 06:00:00,5894000.0,5910000.0,5888000.0,5905000.0,217.89236132,1286000424.89011
2025-10-22 06:15:00,5905000.0,5907000.0,5820000.0,5868000.0,1361.5318235,7973562414.2876
2025-10-22 06:30:00,5863000.0,5896000.0,5861000.0,5893000.0,325.06737774,1912805681.45625
2025-10-22 06:45:00,5894000.0,5900000.0,5879000.0,5884000.0,310.35699952,1827417392.93548
2025-10-22 07:00:00,5884000.0,5889000.0,5857000.0,5875000.0,366.20150537,2150430131.45857
2025-10-22 07:15:00,5875000.0,5887000.0,5845000.0,5851000.0,619.5670743,3631668412.58823
2025-10-22 07:30:00,5850000.0,5868000.0,5829000.0,5865000.0,921.53409852,5388279506.10527
2025-10-22 07:45:00,5864000.0,5879000.0,5837000.0,5845000.0,411.01709022,2407001377.72037
2025-10-22 08:00:00,5849000.0,5860000.0,5835000.0,5854000.0,415.44396422,2429849585.07667
2025-10-22 08:15:00,5854000.0,5870000.0,5837000.0,5849000.0,552.0188232,3231864398.29573
2025-10-22 08:30:00,5849000.0,5850000.0,5815000.0,5836000.0,1202.87900842,7009130461.55345
2025-10-22 08:45:00,5839000.0,5848000.0,5831000.0,5837000.0,420.04617829,2453026327.70174
2025-10-22 09:00:00,5838000.0,5862000.0,5823000.0,5857000.0,825.31711488,4820814927.44278
2025-10-22 09:15:00,5857000.0,5857000.0,5819000.0,5824000.0,551.54263005,3218588108.33915
2025-10-22 09:30:00,5824000.0,5841000.0,5800000.0,5810000.0,2449.07112578,14223036931.82454
2025-10-22 09:45:00,5811000.0,5820000.0,5804000.0,5808000.0,707.91785361,4113252958.20688
2025-10-22 10:00:00,5808000.0,5836000.0,5804000.0,5831000.0,685.76625022,3990314663.31298
2025-10-22 10:15:00,5831000.0,5835000.0,5810000.0,5828000.0,478.33291195,2785156472.14105
2025-10-22 10:30:00,5825000.0,5832000.0,5810000.0,5832000.0,339.1453442,1973838562.17232
2025-10-22 10:45:00,5832000.0,5845000.0,5826000.0,5840000.0,450.52165336,2628592744.04361
2025-10-22 11:00:00,5840000.0,5846000.0,5833000.0,5846000.0,409.75010083,2392672631.23615
2025-10-22 11:15:00,5846000.0,5850000.0,5837000.0,5846000.0,452.97883873,2647082295.9668
2025-10-22 11:30:00,5846000.0,5847000.0,5826000.0,5835000.0,462.85984729,2701078078.84986
2025-10-22 11:45:00,5830000.0,5836000.0,5821000.0,5826000.0,228.78373929,1333121698.02962
2025-10-22 12:00:00,5826000.0,5826000.0,5803000.0,5807000.0,428.89549523,2492558973.82211
2025-10-22 12:15:00,5806000.0,5830000.0,5801000.0,5828000.0,340.59593201,1979578515.06765
2025-10-22 12:30:00,5828000.0,5829000.0,5808000.0,5815000.0,279.66485841,1625963863.28132
2025-10-22 12:45:00,5814000.0,5826000.0,5812000.0,5823000.0,136.64806598,794972061.46407
2025-10-22 13:00:00,5825000.0,5842000.0,5822000.0,5838000.0,238.85807718,1393185205.29001
2025-10-22 13:15:00,5839000.0,5841000.0,5829000.0,5836000.0,308.85479867,1802459980.0166
2025-10-22 13:30:00,5836000.0,5853000.0,5832000.0,5844000.0,344.11072835,2011042391.1315
2025-10-22 13:45:00,5844000.0,5848000.0,5837000.0,5844000.0,258.93448321,1512529504.86677
2025-10-22 14:00:00,5844000.0,5845000.0,5822000.0,5823000.0,280.65882547,1637039376.73895
2025-10-22 14:15:00,5823000.0,5826000.0,5802000.0,5816000.0,513.58175098,2985177980.9297
2025-10-22 14:30:00,5815000.0,5823000.0,5809000.0,5822000.0,252.33724191,1467365402.06983
2025-10-22 14:45:00,5822000.0,5839000.0,5814000.0,5836000.0,260.17600002,1517414976.54047
2025-10-22 15:00:00,5836000.0,5838000.0,5825000.0,5832000.0,222.5235724,1297581625.55384
2025-10-22 15:15:00,5837000.0,5842000.0,5825000.0,5833000.0,288.70586492,1684887285.49006
2025-10-22 15:30:00,5830000.0,5848000.0,5830000.0,5838000.0,202.01255216,1180024788.7484
2025-10-22 15:45:00,5839000.0,5839000.0,5819000.0,5819000.0,319.04205957,1859213568.24652
2025-10-22 16:00:00,5819000.0,5819000.0,5807000.0,5810000.0,474.23373166,2756224820.10699
2025-10-22 16:15:00,5813000.0,5833000.0,5809000.0,5828000.0,322.41916532,1877329685.6271
2025-10-22 16:30:00,5828000.0,5838000.0,5824000.0,5827000.0,185.67370047,1082626258.5906
2025-10-22 16:45:00,5827000.0,5844000.0,5821000.0,5838000.0,251.36521478,1465103549.19085
2025-10-22 17:00:00,5838000.0,5838000.0,5820000.0,5822000.0,273.3469238,1592167129.95066
2025-10-22 17:15:00,5822000.0,5830000.0,5811000.0,5823000.0,232.94201685,1355375761.04094
2025-10-22 17:30:00,5823000.0,5828000.0,5811000.0,5825000.0,194.77157734,1133120293.38622
2025-10-22 17:45:00,5823000.0,5826000.0,5810000.0,5814000.0,160.84356311,935230505.19155
2025-10-22 18:00:00,5813000.0,5819000.0,5805000.0,5808000.0,517.72419804,3007551941.85475
2025-10-22 18:15:00,5806000.0,5820000.0,5795000.0,5819000.0,1422.09336621,8250616214.53615
2025-10-22 18:30:00,5817000.0,5828000.0,5798000.0,5803000.0,427.65781787,2485779459.29197
2025-10-22 18:45:00,5804000.0,5813000.0,5795000.0,5796000.0,572.04968795,3317280764.30975
2025-10-22 19:00:00,5795000.0,5815000.0,5790000.0,5808000.0,562.94352748,3264594983.67138
2025-10-22 19:15:00,5806000.0,5813000.0,5797000.0,5799000.0,391.86561452,2274326403.86897
2025-10-22 19:30:00,5799000.0,5806000.0,5791000.0,5793000.0,305.26926354,1769251693.95534
2025-10-22 19:45:00,5793000.0,5802000.0,5781000.0,5781000.0,785.36872505,4548123834.03355
2025-10-22 20:00:00,5783000.0,5803000.0,5751000.0,5798000.0,2272.4405145,13112369794.3908
2025-10-22 20:15:00,5798000.0,5812000.0,5770000.0,5795000.0,1069.81155753,6199080462.91382
2025-10-22 20:30:00,5796000.0,5808000.0,5791000.0,5794000.0,359.43049289,2084801545.40258
2025-10-22 20:45:00,5794000.0,5796000.0,5778000.0,5792000.0,395.26139551,2287784518.19934
2025-10-22 21:00:00,5792000.0,5797000.0,5778000.0,5794000.0,224.71098429,1300577230.3881
2025-10-22 21:15:00,5794000.0,5822000.0,5794000.0,5813000.0,386.9068394,2248677557.8235
2025-10-22 21:30:00,5813000.0,5827000.0,5802000.0,5820000.0,504.38737187,2934745118.78115
2025-10-22 21:45:00,5820000.0,5820000.0,5806000.0,5812000.0,260.51107074,1514520233.13929
2025-10-22 22:00:00,5815000.0,5839000.0,5803000.0,5835000.0,591.66915698,3443552559.91861
2025-10-22 22:15:00,5833000.0,5836000.0,5812000.0,5817000.0,403.66004328,2350771950.90124
2025-10-22 22:30:00,5820000.0,5833000.0,5790000.0,5805000.0,722.79603377,4200033829.10081
2025-10-22 22:45:00,5805000.0,5849000.0,5795000.0,5840000.0,768.92159814,4477156568.028
2025-10-22 23:00:00,5841000.0,5841000.0,5794000.0,5808000.0,787.93361847,4581248598.93142
